,time,type
91216,62201,retweet
91217,62202,message
91218,62202,retweet
91219,62203,retweet
91220,62203,retweet
91221,62203,retweet
91222,62204,retweet
91223,62204,retweet
91224,62205,retweet
91225,62206,reply
91226,62206,retweet
91227,62206,retweet
91228,62206,retweet
91229,62207,retweet
91230,62208,retweet
91231,62209,message
91232,62212,message
91233,62213,retweet
91234,62214,retweet
91235,62215,retweet
91236,62215,retweet
91237,62215,retweet
91238,62217,retweet
91239,62219,retweet
91240,62219,retweet
91241,62220,message
91242,62220,retweet
91243,62221,retweet
91244,62222,retweet
91245,62222,retweet
91246,62222,message
91247,62222,retweet
91248,62222,message
91249,62223,retweet
91250,62224,retweet
91251,62224,retweet
91252,62224,retweet
91253,62224,retweet
91254,62224,reply
91255,62224,retweet
91256,62224,retweet
91257,62225,reply
91258,62225,retweet
91259,62225,retweet
91260,62225,retweet
91261,62225,retweet
91262,62225,retweet
91263,62225,retweet
91264,62225,retweet
91265,62225,retweet
91266,62225,retweet
91267,62225,retweet
91268,62225,retweet
91269,62225,retweet
91270,62225,retweet
91271,62225,retweet
91272,62225,retweet
91273,62225,retweet
91274,62226,retweet
91275,62226,retweet
91276,62226,retweet
91277,62226,reply
91278,62226,message
91279,62226,retweet
91280,62226,message
91281,62226,retweet
91282,62226,retweet
91283,62226,retweet
91284,62227,retweet
91285,62227,retweet
91286,62228,retweet
91287,62229,retweet
91288,62230,retweet
91289,62230,retweet
91290,62230,retweet
91291,62232,retweet
91292,62234,retweet
91293,62234,retweet
91294,62234,reply
91295,62236,retweet
91296,62238,retweet
91297,62238,reply
91298,62239,retweet
91299,62239,message
91300,62239,retweet
91301,62241,reply
91302,62242,retweet
91303,62243,retweet
91304,62243,reply
91305,62244,reply
91306,62244,retweet
91307,62245,retweet
91308,62246,reply
91309,62247,retweet
91310,62249,retweet
91311,62249,retweet
91312,62250,retweet
91313,62250,reply
91314,62250,retweet
91315,62251,retweet
91316,62252,retweet
91317,62252,reply
91318,62253,retweet
91319,62253,retweet
91320,62253,reply
91321,62254,retweet
91322,62254,retweet
91323,62254,reply
91324,62254,message
91325,62256,retweet
91326,62256,message
91327,62256,reply
91328,62256,retweet
91329,62257,reply
91330,62257,retweet
91331,62258,retweet
91332,62259,retweet
91333,62260,retweet
91334,62260,retweet
91335,62260,retweet
91336,62260,retweet
91337,62261,reply
91338,62262,reply
91339,62263,message
91340,62264,retweet
91341,62264,retweet
91342,62264,retweet
91343,62265,retweet
91344,62266,retweet
91345,62266,message
91346,62267,retweet
91347,62269,retweet
91348,62269,retweet
91349,62270,retweet
91350,62270,retweet
91351,62270,retweet
91352,62271,retweet
91353,62272,retweet
91354,62272,retweet
91355,62272,retweet
91356,62272,retweet
91357,62272,retweet
91358,62274,retweet
91359,62275,reply
91360,62275,retweet
91361,62275,retweet
91362,62276,retweet
91363,62277,reply
91364,62277,retweet
91365,62277,retweet
91366,62278,reply
91367,62278,retweet
91368,62279,retweet
91369,62279,retweet
91370,62280,reply
91371,62282,reply
91372,62282,retweet
91373,62282,retweet
91374,62284,retweet
91375,62284,retweet
91376,62286,retweet
91377,62286,retweet
91378,62287,retweet
91379,62288,retweet
91380,62289,reply
91381,62290,reply
91382,62290,retweet
91383,62292,retweet
91384,62294,retweet
91385,62294,reply
91386,62295,message
91387,62295,retweet
91388,62295,retweet
91389,62296,retweet
91390,62296,reply
91391,62296,retweet
91392,62297,retweet
91393,62297,retweet
91394,62297,reply
91395,62297,retweet
91396,62298,reply
91397,62299,reply
91398,62300,retweet
91399,62300,retweet
91400,62300,retweet
91401,62300,retweet
91402,62303,retweet
91403,62303,reply
91404,62303,reply
91405,62303,retweet
91406,62305,reply
91407,62305,reply
91408,62307,reply
91409,62307,retweet
91410,62310,retweet
91411,62310,retweet
91412,62311,retweet
91413,62311,reply
91414,62312,retweet
91415,62313,retweet
91416,62314,retweet
91417,62314,retweet
91418,62314,reply
91419,62314,message
91420,62314,reply
91421,62315,retweet
91422,62316,reply
91423,62316,retweet
91424,62316,retweet
91425,62316,retweet
91426,62316,retweet
91427,62316,retweet
91428,62317,retweet
91429,62318,retweet
91430,62318,retweet
91431,62318,reply
91432,62318,retweet
91433,62319,retweet
91434,62319,reply
91435,62320,message
91436,62322,retweet
91437,62322,retweet
91438,62322,reply
91439,62322,retweet
91440,62323,reply
91441,62323,retweet
91442,62325,retweet
91443,62326,message
91444,62326,reply
91445,62326,retweet
91446,62327,retweet
91447,62327,reply
91448,62327,retweet
91449,62327,retweet
91450,62328,retweet
91451,62329,retweet
91452,62329,retweet
91453,62329,reply
91454,62330,retweet
91455,62330,message
91456,62332,retweet
91457,62333,retweet
91458,62333,retweet
91459,62333,retweet
91460,62334,reply
91461,62334,retweet
91462,62334,retweet
91463,62334,retweet
91464,62335,reply
91465,62335,retweet
91466,62335,reply
91467,62335,retweet
91468,62335,retweet
91469,62337,retweet
91470,62337,reply
91471,62337,retweet
91472,62337,retweet
91473,62338,retweet
91474,62339,retweet
91475,62340,retweet
91476,62342,retweet
91477,62342,retweet
91478,62343,retweet
91479,62343,retweet
91480,62344,retweet
91481,62344,retweet
91482,62345,retweet
91483,62345,retweet
91484,62346,retweet
91485,62346,reply
91486,62346,message
91487,62346,retweet
91488,62346,reply
91489,62347,retweet
91490,62347,retweet
91491,62347,retweet
91492,62348,retweet
91493,62348,retweet
91494,62349,retweet
91495,62349,reply
91496,62350,retweet
91497,62351,retweet
91498,62351,retweet
91499,62351,retweet
91500,62351,retweet
91501,62352,retweet
91502,62353,reply
91503,62354,reply
91504,62355,reply
91505,62355,reply
91506,62355,retweet
91507,62356,retweet
91508,62357,reply
91509,62357,retweet
91510,62360,retweet
91511,62360,retweet
91512,62361,retweet
91513,62361,retweet
91514,62362,reply
91515,62363,reply
91516,62364,reply
91517,62364,retweet
91518,62364,retweet
91519,62366,retweet
91520,62367,reply
91521,62367,reply
91522,62368,retweet
91523,62369,retweet
91524,62370,retweet
91525,62371,reply
91526,62372,reply
91527,62372,retweet
91528,62373,reply
91529,62373,retweet
91530,62374,reply
91531,62375,retweet
91532,62376,retweet
91533,62376,retweet
91534,62376,retweet
91535,62377,retweet
91536,62377,retweet
91537,62378,reply
91538,62378,retweet
91539,62379,reply
91540,62379,retweet
91541,62380,reply
91542,62382,retweet
91543,62382,retweet
91544,62383,reply
91545,62383,reply
91546,62384,retweet
91547,62384,retweet
91548,62386,retweet
91549,62386,retweet
91550,62389,retweet
91551,62389,retweet
91552,62389,message
91553,62389,message
91554,62390,reply
91555,62391,retweet
91556,62392,retweet
91557,62393,retweet
91558,62393,retweet
91559,62393,retweet
91560,62394,retweet
91561,62394,retweet
91562,62395,retweet
91563,62395,retweet
91564,62395,retweet
91565,62395,reply
91566,62396,retweet
91567,62397,retweet
91568,62397,retweet
91569,62398,retweet
91570,62399,retweet
91571,62399,retweet
91572,62400,retweet
91573,62401,message
91574,62403,reply
91575,62403,reply
91576,62403,retweet
91577,62403,retweet
91578,62404,message
91579,62404,retweet
91580,62404,retweet
91581,62405,retweet
91582,62405,retweet
91583,62405,retweet
91584,62406,retweet
91585,62406,message
91586,62407,reply
91587,62409,retweet
91588,62410,retweet
91589,62411,reply
91590,62411,reply
91591,62411,message
91592,62412,retweet
91593,62412,reply
91594,62413,retweet
91595,62413,retweet
91596,62414,reply
91597,62415,retweet
91598,62416,retweet
91599,62417,retweet
91600,62417,reply
91601,62418,retweet
91602,62418,retweet
91603,62418,reply
91604,62418,reply
91605,62419,message
91606,62419,retweet
91607,62420,message
91608,62420,retweet
91609,62420,retweet
91610,62421,retweet
91611,62422,retweet
91612,62423,retweet
91613,62424,reply
91614,62424,reply
91615,62425,retweet
91616,62426,retweet
91617,62426,reply
91618,62426,retweet
91619,62426,retweet
91620,62426,retweet
91621,62426,retweet
91622,62428,reply
91623,62428,retweet
91624,62429,retweet
91625,62430,reply
91626,62431,retweet
91627,62431,retweet
91628,62432,reply
91629,62433,message
91630,62434,message
91631,62434,retweet
91632,62434,retweet
91633,62435,retweet
91634,62436,retweet
91635,62436,retweet
91636,62436,retweet
91637,62437,retweet
91638,62437,retweet
91639,62438,retweet
91640,62439,reply
91641,62439,retweet
91642,62441,reply
91643,62441,retweet
91644,62442,retweet
91645,62442,retweet
91646,62442,reply
91647,62442,retweet
91648,62444,retweet
91649,62444,retweet
91650,62445,retweet
91651,62445,message
91652,62446,retweet
91653,62446,retweet
91654,62446,retweet
91655,62449,retweet
91656,62449,reply
91657,62449,reply
91658,62450,retweet
91659,62451,retweet
91660,62452,reply
91661,62452,retweet
91662,62453,retweet
91663,62453,retweet
91664,62454,message
91665,62455,retweet
91666,62455,retweet
91667,62455,retweet
91668,62455,retweet
91669,62455,retweet
91670,62455,reply
91671,62456,reply
91672,62456,message
91673,62456,retweet
91674,62456,reply
91675,62458,reply
91676,62459,retweet
91677,62459,retweet
91678,62460,retweet
91679,62461,retweet
91680,62461,retweet
91681,62462,reply
91682,62463,reply
91683,62463,retweet
91684,62465,retweet
91685,62465,reply
91686,62467,retweet
91687,62467,retweet
91688,62469,reply
91689,62470,retweet
91690,62471,retweet
91691,62471,retweet
91692,62471,retweet
91693,62472,retweet
91694,62473,retweet
91695,62474,reply
91696,62474,reply
91697,62474,retweet
91698,62475,retweet
91699,62476,retweet
91700,62476,retweet
91701,62476,retweet
91702,62476,reply
91703,62476,retweet
91704,62477,reply
91705,62479,retweet
91706,62480,retweet
91707,62480,reply
91708,62481,retweet
91709,62482,reply
91710,62483,message
91711,62484,retweet
91712,62484,retweet
91713,62485,retweet
91714,62485,retweet
91715,62486,reply
91716,62487,retweet
91717,62487,reply
91718,62487,retweet
91719,62487,retweet
91720,62487,retweet
91721,62488,retweet
91722,62489,retweet
91723,62489,reply
91724,62489,reply
91725,62490,reply
91726,62490,reply
91727,62490,retweet
91728,62490,retweet
91729,62491,retweet
91730,62493,reply
91731,62493,retweet
91732,62494,retweet
91733,62495,retweet
91734,62496,retweet
91735,62497,reply
91736,62498,retweet
91737,62498,reply
91738,62498,retweet
91739,62498,retweet
91740,62500,retweet
91741,62502,reply
91742,62502,reply
91743,62503,retweet
91744,62504,retweet
91745,62504,retweet
91746,62504,retweet
91747,62506,message
91748,62506,retweet
91749,62507,retweet
91750,62507,retweet
91751,62507,retweet
91752,62508,reply
91753,62508,retweet
91754,62508,reply
91755,62509,reply
91756,62510,reply
91757,62510,retweet
91758,62511,retweet
91759,62511,retweet
91760,62511,retweet
91761,62512,reply
91762,62512,reply
91763,62513,retweet
91764,62515,reply
91765,62516,retweet
91766,62516,retweet
91767,62517,retweet
91768,62517,reply
91769,62518,reply
91770,62520,retweet
91771,62520,retweet
91772,62520,message
91773,62521,retweet
91774,62522,retweet
91775,62522,retweet
91776,62522,reply
91777,62524,retweet
91778,62524,reply
91779,62524,reply
91780,62525,message
91781,62525,retweet
91782,62525,retweet
91783,62525,retweet
91784,62526,retweet
91785,62526,reply
91786,62526,retweet
91787,62527,retweet
91788,62527,retweet
91789,62528,retweet
91790,62530,message
91791,62530,retweet
91792,62531,reply
91793,62531,reply
91794,62531,reply
91795,62532,retweet
91796,62533,retweet
91797,62535,retweet
91798,62538,retweet
91799,62538,retweet
91800,62539,retweet
91801,62540,retweet
91802,62540,retweet
91803,62541,reply
91804,62541,retweet
91805,62541,retweet
91806,62541,retweet
91807,62542,retweet
91808,62542,retweet
91809,62544,reply
91810,62545,retweet
91811,62546,retweet
91812,62546,reply
91813,62547,retweet
91814,62549,retweet
91815,62549,retweet
91816,62550,retweet
91817,62551,retweet
91818,62552,retweet
91819,62553,retweet
91820,62554,retweet
91821,62555,retweet
91822,62555,retweet
91823,62555,retweet
91824,62556,retweet
91825,62556,retweet
91826,62557,reply
91827,62558,retweet
91828,62558,retweet
91829,62559,retweet
91830,62559,reply
91831,62559,retweet
91832,62559,message
91833,62560,retweet
91834,62560,retweet
91835,62562,reply
91836,62562,retweet
91837,62564,retweet
91838,62564,reply
91839,62565,retweet
91840,62566,retweet
91841,62566,message
91842,62566,retweet
91843,62566,retweet
91844,62567,retweet
91845,62567,retweet
91846,62569,reply
91847,62571,retweet
91848,62572,retweet
91849,62573,retweet
91850,62574,retweet
91851,62574,reply
91852,62574,retweet
91853,62575,retweet
91854,62575,reply
91855,62575,retweet
91856,62576,reply
91857,62576,retweet
91858,62576,retweet
91859,62577,retweet
91860,62578,retweet
91861,62580,reply
91862,62582,retweet
91863,62582,retweet
91864,62582,retweet
91865,62582,retweet
91866,62584,retweet
91867,62584,retweet
91868,62586,retweet
91869,62587,reply
91870,62588,reply
91871,62588,retweet
91872,62588,retweet
91873,62588,reply
91874,62589,retweet
91875,62589,retweet
91876,62589,retweet
91877,62589,retweet
91878,62589,retweet
91879,62589,retweet
91880,62589,retweet
91881,62590,retweet
91882,62590,retweet
91883,62590,retweet
91884,62590,retweet
91885,62590,retweet
91886,62590,retweet
91887,62590,retweet
91888,62590,retweet
91889,62590,retweet
91890,62590,retweet
91891,62590,retweet
91892,62590,retweet
91893,62590,retweet
91894,62591,reply
91895,62591,retweet
91896,62591,retweet
91897,62591,retweet
91898,62591,retweet
91899,62591,retweet
91900,62591,retweet
91901,62591,retweet
91902,62591,retweet
91903,62592,retweet
91904,62592,retweet
91905,62592,retweet
91906,62592,retweet
91907,62592,retweet
91908,62592,retweet
91909,62592,retweet
91910,62592,retweet
91911,62592,retweet
91912,62592,retweet
91913,62592,retweet
91914,62593,retweet
91915,62593,retweet
91916,62593,retweet
91917,62593,retweet
91918,62593,retweet
91919,62593,retweet
91920,62594,retweet
91921,62594,reply
91922,62594,retweet
91923,62595,reply
91924,62595,retweet
91925,62595,retweet
91926,62596,retweet
91927,62596,retweet
91928,62596,retweet
91929,62597,retweet
91930,62597,retweet
91931,62597,retweet
91932,62597,retweet
91933,62598,retweet
91934,62599,reply
91935,62600,retweet
91936,62600,retweet
91937,62602,retweet
91938,62602,retweet
91939,62603,reply
91940,62603,retweet
91941,62604,retweet
91942,62604,retweet
91943,62605,retweet
91944,62605,retweet
91945,62605,retweet
91946,62605,reply
91947,62607,reply
91948,62607,reply
91949,62607,reply
91950,62608,retweet
91951,62608,retweet
91952,62609,message
91953,62609,retweet
91954,62610,retweet
91955,62611,retweet
91956,62611,retweet
91957,62612,reply
91958,62614,retweet
91959,62614,retweet
91960,62614,retweet
91961,62615,reply
91962,62616,reply
91963,62616,reply
91964,62617,retweet
91965,62617,retweet
91966,62618,retweet
91967,62618,reply
91968,62618,retweet
91969,62619,retweet
91970,62619,retweet
91971,62619,retweet
91972,62619,retweet
91973,62620,retweet
91974,62621,retweet
91975,62622,reply
91976,62623,reply
91977,62624,reply
91978,62624,retweet
91979,62624,reply
91980,62624,reply
91981,62625,retweet
91982,62625,retweet
91983,62625,retweet
91984,62626,retweet
91985,62628,retweet
91986,62628,retweet
91987,62629,retweet
91988,62629,retweet
91989,62629,retweet
91990,62629,reply
91991,62629,retweet
91992,62629,retweet
91993,62630,reply
91994,62630,reply
91995,62631,retweet
91996,62631,retweet
91997,62632,retweet
91998,62632,reply
91999,62633,retweet
92000,62633,retweet
92001,62633,retweet
92002,62634,retweet
92003,62634,retweet
92004,62635,retweet
92005,62636,retweet
92006,62636,retweet
92007,62636,retweet
92008,62636,retweet
92009,62637,retweet
92010,62637,retweet
92011,62637,retweet
92012,62637,retweet
92013,62638,retweet
92014,62639,retweet
92015,62639,reply
92016,62640,reply
92017,62641,retweet
92018,62641,retweet
92019,62641,reply
92020,62642,retweet
92021,62643,retweet
92022,62643,reply
92023,62645,retweet
92024,62645,reply
92025,62645,retweet
92026,62647,retweet
92027,62648,reply
92028,62649,reply
92029,62650,reply
92030,62651,retweet
92031,62651,reply
92032,62652,reply
92033,62652,retweet
92034,62653,retweet
92035,62653,reply
92036,62654,retweet
92037,62654,retweet
92038,62655,reply
92039,62655,retweet
92040,62655,retweet
92041,62656,retweet
92042,62657,retweet
92043,62657,reply
92044,62658,retweet
92045,62658,reply
92046,62658,retweet
92047,62659,reply
92048,62659,retweet
92049,62660,retweet
92050,62660,reply
92051,62660,message
92052,62660,retweet
92053,62661,retweet
92054,62662,retweet
92055,62662,retweet
92056,62662,reply
92057,62662,retweet
92058,62664,retweet
92059,62665,retweet
92060,62666,retweet
92061,62666,retweet
92062,62666,retweet
92063,62669,retweet
92064,62670,message
92065,62670,retweet
92066,62670,reply
92067,62672,retweet
92068,62672,retweet
92069,62673,retweet
92070,62674,retweet
92071,62674,retweet
92072,62675,retweet
92073,62675,retweet
92074,62675,retweet
92075,62676,retweet
92076,62676,retweet
